ID,Category,years_experience,education_level,certifications_count,skills_count,fit_score,fit_category
43375498,BANKING,18,4,3,0,0.0,Weak Fit
30713796,BANKING,0,0,0,1,20.0,Weak Fit
18805506,BANKING,12,4,2,3,60.0,Strong Fit
39247950,BANKING,3,3,1,1,20.0,Weak Fit
30127072,BANKING,25,4,2,1,20.0,Weak Fit
11065180,BANKING,0,3,0,2,40.0,Moderate Fit
11637468,BANKING,25,1,1,3,60.0,Strong Fit
54421668,BANKING,0,2,0,2,40.0,Moderate Fit
13393401,BANKING,0,4,1,3,60.0,Strong Fit
71422121,BANKING,4,3,1,2,40.0,Moderate Fit
18457785,BANKING,0,4,0,4,80.0,Strong Fit
21856577,BANKING,0,2,0,4,80.0,Strong Fit
21645690,BANKING,20,3,0,3,60.0,Strong Fit
25780596,BANKING,26,3,0,2,40.0,Moderate Fit
34185495,BANKING,0,3,1,1,20.0,Weak Fit
35483925,BANKING,6,4,1,1,20.0,Weak Fit
19374660,BANKING,0,2,3,2,40.0,Moderate Fit
34758680,BANKING,0,4,1,3,60.0,Strong Fit
21297521,BANKING,18,3,0,3,60.0,Strong Fit
23323001,BANKING,0,0,3,3,60.0,Strong Fit
25080805,BANKING,0,4,4,3,60.0,Strong Fit
27606527,BANKING,12,0,2,1,20.0,Weak Fit
33872500,BANKING,0,4,0,0,0.0,Weak Fit
18172739,BANKING,0,4,0,4,80.0,Strong Fit
32980197,BANKING,0,3,0,3,60.0,Strong Fit
11672279,BANKING,0,0,1,2,40.0,Moderate Fit
33135102,BANKING,0,3,0,1,20.0,Weak Fit
20850529,BANKING,0,1,0,3,60.0,Strong Fit
34783330,BANKING,0,3,0,2,40.0,Moderate Fit
33370664,BANKING,0,3,1,1,20.0,Weak Fit
17823436,BANKING,0,4,1,2,40.0,Moderate Fit
15553584,BANKING,0,4,2,1,20.0,Weak Fit
39569771,BANKING,0,2,2,4,80.0,Strong Fit
11842348,BANKING,0,2,0,1,20.0,Weak Fit
36905896,BANKING,0,2,0,1,20.0,Weak Fit
13173522,BANKING,10,4,0,2,40.0,Moderate Fit
25624652,BANKING,7,4,0,1,20.0,Weak Fit
11262933,BANKING,0,2,3,2,40.0,Moderate Fit
10909673,BANKING,0,2,0,1,20.0,Weak Fit
98348532,BANKING,0,3,0,0,0.0,Weak Fit
19176318,BANKING,0,2,0,1,20.0,Weak Fit
17818707,BANKING,18,4,0,2,40.0,Moderate Fit
17213671,BANKING,0,3,3,2,40.0,Moderate Fit
31025785,BANKING,0,4,0,1,20.0,Weak Fit
60489316,BANKING,12,3,2,1,20.0,Weak Fit
60182829,BANKING,0,4,1,4,80.0,Strong Fit
21796843,BANKING,0,4,1,2,40.0,Moderate Fit
65864767,BANKING,0,0,8,4,80.0,Strong Fit
11773925,BANKING,10,4,0,1,20.0,Weak Fit
26673507,BANKING,0,4,3,3,60.0,Strong Fit
72876163,BANKING,0,4,1,3,60.0,Strong Fit
18824120,BANKING,0,4,0,3,60.0,Strong Fit
27884470,BANKING,0,4,0,1,20.0,Weak Fit
64589506,BANKING,10,4,0,2,40.0,Moderate Fit
29406313,BANKING,0,3,0,2,40.0,Moderate Fit
16300459,BANKING,0,4,0,1,20.0,Weak Fit
20992320,BANKING,0,4,0,1,20.0,Weak Fit
73157997,BANKING,0,3,0,2,40.0,Moderate Fit
28895997,BANKING,0,1,0,2,40.0,Moderate Fit
28051330,BANKING,7,4,0,0,0.0,Weak Fit
25162378,BANKING,0,3,0,4,80.0,Strong Fit
99124477,BANKING,7,4,3,1,20.0,Weak Fit
17131084,BANKING,8,3,0,2,40.0,Moderate Fit
19437318,BANKING,15,1,0,2,40.0,Moderate Fit
35564026,BANKING,0,3,0,1,20.0,Weak Fit
16407619,BANKING,0,2,2,2,40.0,Moderate Fit
10329506,BANKING,0,2,0,3,60.0,Strong Fit
19911786,BANKING,0,3,6,3,60.0,Strong Fit
96493528,BANKING,2,4,0,3,60.0,Strong Fit
35492909,BANKING,3,4,0,2,40.0,Moderate Fit
25200253,BANKING,0,4,4,1,20.0,Weak Fit
68781345,BANKING,0,0,2,3,60.0,Strong Fit
14391434,BANKING,15,4,3,3,60.0,Strong Fit
14626780,BANKING,0,4,3,2,40.0,Moderate Fit
28989677,BANKING,5,3,0,4,80.0,Strong Fit
41651672,BANKING,0,0,0,0,0.0,Weak Fit
18645964,BANKING,8,3,0,1,20.0,Weak Fit
18278509,BANKING,5,3,0,1,20.0,Weak Fit
18369400,BANKING,0,4,0,2,40.0,Moderate Fit
11266906,BANKING,20,3,1,2,40.0,Moderate Fit
31710562,BANKING,20,4,0,2,40.0,Moderate Fit
39142536,BANKING,0,3,1,1,20.0,Weak Fit
21756639,BANKING,0,5,0,1,20.0,Weak Fit
31273413,ARTS,0,4,1,3,60.0,Strong Fit
12386670,ARTS,22,4,5,2,40.0,Moderate Fit
93576192,ARTS,13,3,0,0,0.0,Weak Fit
15306049,ARTS,0,3,0,0,0.0,Weak Fit
31114531,ARTS,0,3,0,1,20.0,Weak Fit
21060367,ARTS,16,4,0,1,20.0,Weak Fit
17325147,ARTS,0,4,3,0,0.0,Weak Fit
23752500,ARTS,0,0,3,1,20.0,Weak Fit
20149476,ARTS,36,4,1,2,40.0,Moderate Fit
54100393,ARTS,0,4,1,2,40.0,Moderate Fit
11187796,ARTS,0,3,2,1,20.0,Weak Fit
39470264,ARTS,0,4,2,2,40.0,Moderate Fit
12413512,ARTS,0,4,1,3,60.0,Strong Fit
14879257,ARTS,0,4,0,1,20.0,Weak Fit
46055835,ARTS,0,4,1,1,20.0,Weak Fit
33344933,ARTS,2,3,1,1,20.0,Weak Fit
24983760,ARTS,0,4,3,3,60.0,Strong Fit
29148871,ARTS,4,4,4,2,40.0,Moderate Fit
28325193,ARTS,0,3,1,1,20.0,Weak Fit
15265464,ARTS,0,3,2,3,60.0,Strong Fit
24349611,ARTS,30,3,0,1,20.0,Weak Fit
19508520,ARTS,0,4,5,3,60.0,Strong Fit
22800977,ARTS,12,4,5,2,40.0,Moderate Fit
36758947,ARTS,2,3,0,4,80.0,Strong Fit
11555549,ARTS,11,4,0,1,20.0,Weak Fit
32318506,ARTS,0,0,3,0,0.0,Weak Fit
73497035,ARTS,0,4,0,2,40.0,Moderate Fit
12777487,ARTS,0,4,12,1,20.0,Weak Fit
36379931,ARTS,0,4,0,2,40.0,Moderate Fit
26069113,ARTS,0,3,0,0,0.0,Weak Fit
41950126,ARTS,0,3,0,3,60.0,Strong Fit
20488267,ARTS,0,4,1,1,20.0,Weak Fit
22593054,ARTS,20,0,0,2,40.0,Moderate Fit
25561640,ARTS,0,3,0,2,40.0,Moderate Fit
43622023,ARTS,0,4,0,2,40.0,Moderate Fit
18319061,ARTS,0,0,2,4,80.0,Strong Fit
25923361,ARTS,30,5,0,1,20.0,Weak Fit
18106533,ARTS,0,3,0,3,60.0,Strong Fit
50432401,ARTS,0,3,0,1,20.0,Weak Fit
19724031,ARTS,0,4,3,4,80.0,Strong Fit
28471099,ARTS,25,5,0,2,40.0,Moderate Fit
22848179,ARTS,0,4,0,2,40.0,Moderate Fit
37220856,ARTS,10,3,2,1,20.0,Weak Fit
78107631,ARTS,0,1,0,1,20.0,Weak Fit
21867728,ARTS,0,4,1,3,60.0,Strong Fit
37472265,ARTS,0,3,0,3,60.0,Strong Fit
17033567,ARTS,0,3,1,1,20.0,Weak Fit
19671909,ARTS,0,4,5,2,40.0,Moderate Fit
11995013,ARTS,0,2,6,3,60.0,Strong Fit
28629430,ARTS,7,4,0,1,20.0,Weak Fit
53227466,ARTS,20,3,4,0,0.0,Weak Fit
26079779,ARTS,0,2,0,2,40.0,Moderate Fit
83338413,ARTS,0,4,0,2,40.0,Moderate Fit
18029935,ARTS,0,4,3,2,40.0,Moderate Fit
16962067,ARTS,10,4,0,2,40.0,Moderate Fit
14150896,ARTS,0,3,0,1,20.0,Weak Fit
27936502,ARTS,4,4,1,1,20.0,Weak Fit
65325317,ARTS,35,4,6,3,60.0,Strong Fit
30594821,ARTS,0,2,3,2,40.0,Moderate Fit
27164756,ARTS,0,4,1,2,40.0,Moderate Fit
34146825,ARTS,0,2,0,2,40.0,Moderate Fit
99561379,ARTS,0,4,0,1,20.0,Weak Fit
54180474,ARTS,0,4,0,3,60.0,Strong Fit
37751611,ARTS,12,4,1,1,20.0,Weak Fit
73030450,ARTS,7,4,1,1,20.0,Weak Fit
39608848,ARTS,0,2,0,2,40.0,Moderate Fit
16244633,ARTS,10,4,8,4,80.0,Strong Fit
10830646,ARTS,15,4,3,3,60.0,Strong Fit
27024099,ARTS,20,3,0,4,80.0,Strong Fit
65352424,ARTS,0,4,0,4,80.0,Strong Fit
28711616,ARTS,0,4,0,1,20.0,Weak Fit
39064638,ARTS,0,1,2,1,20.0,Weak Fit
18586076,ARTS,18,4,0,2,40.0,Moderate Fit
13272204,ARTS,15,0,0,1,20.0,Weak Fit
11360471,ARTS,0,1,1,2,40.0,Moderate Fit
18885767,ARTS,0,4,0,3,60.0,Strong Fit
20698469,ARTS,0,4,0,0,0.0,Weak Fit
27715131,ARTS,0,4,0,2,40.0,Moderate Fit
32794700,ARTS,0,2,1,1,20.0,Weak Fit
23139437,ARTS,0,2,5,0,0.0,Weak Fit
23917826,ARTS,10,2,1,3,60.0,Strong Fit
20148147,ARTS,2,2,0,2,40.0,Moderate Fit
34304175,ARTS,0,2,2,3,60.0,Strong Fit
26410763,ARTS,0,3,0,1,20.0,Weak Fit
21809601,ARTS,6,3,0,2,40.0,Moderate Fit
27096796,ARTS,0,3,0,2,40.0,Moderate Fit
25157655,ARTS,0,3,0,2,40.0,Moderate Fit
25926667,ARTS,0,4,0,4,80.0,Strong Fit
20356750,ARTS,0,2,1,1,20.0,Weak Fit
24061629,ARTS,0,0,7,2,40.0,Moderate Fit
17694454,ARTS,2,2,0,4,80.0,Strong Fit
99033098,ARTS,0,2,0,2,40.0,Moderate Fit
38115035,ARTS,0,2,0,2,40.0,Moderate Fit
17857644,ARTS,0,4,1,2,40.0,Moderate Fit
12334650,ARTS,0,4,1,1,20.0,Weak Fit
36019469,ARTS,0,4,4,3,60.0,Strong Fit
79432080,ARTS,0,0,1,2,40.0,Moderate Fit
94230796,ARTS,0,2,1,3,60.0,Strong Fit
66226673,ARTS,0,3,0,0,0.0,Weak Fit
83206166,ARTS,0,3,3,3,60.0,Strong Fit
22182279,ARTS,0,2,0,2,40.0,Moderate Fit
16887936,ARTS,0,3,0,2,40.0,Moderate Fit
14248724,ARTS,0,4,1,0,0.0,Weak Fit
69458502,AVIATION,2,3,0,3,60.0,Strong Fit
82738323,AVIATION,0,2,1,1,20.0,Weak Fit
16833515,AVIATION,6,4,1,2,40.0,Moderate Fit
11804712,AVIATION,0,3,2,3,60.0,Strong Fit
21287405,AVIATION,0,3,1,1,20.0,Weak Fit
10176815,AVIATION,0,3,1,2,40.0,Moderate Fit
29221006,AVIATION,0,4,2,3,60.0,Strong Fit
23761385,AVIATION,4,4,0,2,40.0,Moderate Fit
38355831,AVIATION,0,4,0,0,0.0,Weak Fit
24773845,AVIATION,0,4,0,3,60.0,Strong Fit
17876954,AVIATION,8,2,0,2,40.0,Moderate Fit
36252245,AVIATION,20,4,0,3,60.0,Strong Fit
32720816,AVIATION,0,3,0,2,40.0,Moderate Fit
36727173,AVIATION,11,4,3,2,40.0,Moderate Fit
91431878,AVIATION,0,4,0,0,0.0,Weak Fit
42546558,AVIATION,0,3,0,3,60.0,Strong Fit
87826037,AVIATION,0,3,0,1,20.0,Weak Fit
17483843,AVIATION,6,4,1,3,60.0,Strong Fit
22232367,AVIATION,15,2,2,2,40.0,Moderate Fit
70198580,AVIATION,0,4,0,2,40.0,Moderate Fit
67631413,AVIATION,17,2,1,1,20.0,Weak Fit
26819872,AVIATION,0,4,3,2,40.0,Moderate Fit
13234267,AVIATION,0,4,1,3,60.0,Strong Fit
26888302,AVIATION,0,3,1,1,20.0,Weak Fit
13195436,AVIATION,8,4,1,4,80.0,Strong Fit
81588968,AVIATION,0,4,0,1,20.0,Weak Fit
18268860,AVIATION,18,0,0,0,0.0,Weak Fit
14790629,AVIATION,0,4,0,3,60.0,Strong Fit
12144825,AVIATION,7,3,1,3,60.0,Strong Fit
90318913,AVIATION,10,0,0,0,0.0,Weak Fit
26279402,AVIATION,0,0,0,1,20.0,Weak Fit
94137171,AVIATION,0,4,0,2,40.0,Moderate Fit
27902692,AVIATION,0,2,13,1,20.0,Weak Fit
28186635,AVIATION,0,1,1,1,20.0,Weak Fit
42641525,AVIATION,32,2,9,0,0.0,Weak Fit
34419403,AVIATION,0,1,0,2,40.0,Moderate Fit
43720116,AVIATION,0,4,0,1,20.0,Weak Fit
15618327,AVIATION,0,2,8,3,60.0,Strong Fit
14589288,AVIATION,16,1,1,1,20.0,Weak Fit
43408471,AVIATION,0,4,6,0,0.0,Weak Fit
38154903,AVIATION,0,4,3,0,0.0,Weak Fit
29167286,AVIATION,3,2,2,0,0.0,Weak Fit
11169163,AVIATION,26,4,0,0,0.0,Weak Fit
28383893,AVIATION,0,4,2,3,60.0,Strong Fit
20026169,AVIATION,0,4,5,3,60.0,Strong Fit
38047274,AVIATION,0,1,4,1,20.0,Weak Fit
16449694,AVIATION,3,3,0,2,40.0,Moderate Fit
11137306,AVIATION,0,2,1,2,40.0,Moderate Fit
19818707,AVIATION,0,4,0,3,60.0,Strong Fit
17274759,AVIATION,0,4,3,2,40.0,Moderate Fit
19506295,AVIATION,0,4,1,2,40.0,Moderate Fit
50775901,AVIATION,2,3,0,2,40.0,Moderate Fit
22990761,AVIATION,0,3,2,0,0.0,Weak Fit
10945968,AVIATION,20,3,1,1,20.0,Weak Fit
12192507,AVIATION,0,4,0,2,40.0,Moderate Fit
24154692,AVIATION,8,1,4,2,40.0,Moderate Fit
23985183,AVIATION,20,3,2,3,60.0,Strong Fit
29161565,AVIATION,3,0,3,3,60.0,Strong Fit
11333001,AVIATION,0,1,2,2,40.0,Moderate Fit
25718772,AVIATION,10,4,3,2,40.0,Moderate Fit
65219288,AVIATION,0,3,1,0,0.0,Weak Fit
27502951,AVIATION,14,4,13,0,0.0,Weak Fit
15823995,AVIATION,6,4,1,3,60.0,Strong Fit
22650051,AVIATION,0,4,0,2,40.0,Moderate Fit
24668861,AVIATION,0,3,1,2,40.0,Moderate Fit
42427521,AVIATION,0,4,0,2,40.0,Moderate Fit
96457008,AVIATION,0,0,1,0,0.0,Weak Fit
38989376,AVIATION,0,4,0,3,60.0,Strong Fit
13405229,AVIATION,0,3,0,1,20.0,Weak Fit
17686472,AVIATION,0,3,0,1,20.0,Weak Fit
54232810,AVIATION,0,4,1,0,0.0,Weak Fit
25719936,AVIATION,5,0,1,2,40.0,Moderate Fit
68216398,AVIATION,6,2,1,1,20.0,Weak Fit
17983430,AVIATION,0,2,0,1,20.0,Weak Fit
92283635,AVIATION,0,4,1,2,40.0,Moderate Fit
11614114,AVIATION,12,1,4,3,60.0,Strong Fit
61315605,AVIATION,0,3,2,0,0.0,Weak Fit
16850314,AVIATION,10,3,3,2,40.0,Moderate Fit
11959428,AVIATION,0,2,1,1,20.0,Weak Fit
10395944,AVIATION,0,3,1,2,40.0,Moderate Fit
10189110,AVIATION,15,4,8,2,40.0,Moderate Fit
10567764,AVIATION,0,2,2,1,20.0,Weak Fit
30148777,AVIATION,0,4,1,1,20.0,Weak Fit
24544244,AVIATION,0,3,2,3,60.0,Strong Fit
19284293,AVIATION,20,3,2,3,60.0,Strong Fit
11752500,AVIATION,20,3,1,3,60.0,Strong Fit
31536294,AVIATION,0,3,0,3,60.0,Strong Fit
22442947,AVIATION,5,1,0,2,40.0,Moderate Fit
27512470,AVIATION,0,4,0,3,60.0,Strong Fit
14874322,AVIATION,0,0,0,0,0.0,Weak Fit
23464505,AVIATION,0,4,0,0,0.0,Weak Fit
12504278,AVIATION,0,0,1,2,40.0,Moderate Fit
58048626,AVIATION,0,4,0,2,40.0,Moderate Fit
15684810,AVIATION,0,2,12,0,0.0,Weak Fit
17694572,AVIATION,0,4,1,1,20.0,Weak Fit
22168194,AVIATION,10,4,0,0,0.0,Weak Fit
29595906,AVIATION,4,1,4,2,40.0,Moderate Fit
77626587,AVIATION,0,3,0,4,80.0,Strong Fit
98389424,AVIATION,0,3,0,2,40.0,Moderate Fit
38663892,AVIATION,0,3,0,2,40.0,Moderate Fit
17152392,AVIATION,0,4,1,2,40.0,Moderate Fit
49646155,AVIATION,17,3,2,1,20.0,Weak Fit
33627938,AVIATION,0,4,4,0,0.0,Weak Fit
12904972,AVIATION,0,4,4,2,40.0,Moderate Fit
12239749,AVIATION,0,4,2,3,60.0,Strong Fit
16279537,AVIATION,0,4,1,2,40.0,Moderate Fit
17008356,AVIATION,5,4,0,0,0.0,Weak Fit
28020046,AVIATION,0,3,0,3,60.0,Strong Fit
25625173,AVIATION,25,0,1,1,20.0,Weak Fit
29534737,AVIATION,0,4,0,0,0.0,Weak Fit
17655479,AVIATION,3,1,0,2,40.0,Moderate Fit
12043694,AVIATION,0,4,7,1,20.0,Weak Fit
99416532,AVIATION,0,4,3,3,60.0,Strong Fit
24589765,AVIATION,0,3,0,3,60.0,Strong Fit
31605080,AVIATION,0,2,0,0,0.0,Weak Fit
21190805,AVIATION,5,3,0,1,20.0,Weak Fit
37473139,AVIATION,10,3,3,2,40.0,Moderate Fit
